 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
327,image.tiff:0606-0422,271,120.125,11.919,116,99,157,422.319,605.729,422.032,605.498,65.140,412,596,20,20,25.545,13.507,135.891,0.803,26.907,32554.000,118,0.795,1.729,0,32554.000,1,413,596,131.987,14.142,1.891,0.529,0.938
328,image.tiff:0612-0403,445,122.858,16.517,115,93,199,403.174,612.543,402.923,612.174,83.896,391,598,25,28,32.057,17.674,132.240,0.794,32.450,54672.000,119,1.643,3.622,0,54672.000,1,394,599,123.690,18.385,1.814,0.551,0.926
329,image.tiff:0612-0381,287,122.526,16.938,112,95,172,381.103,612.723,380.842,612.711,64.705,373,601,17,23,24.061,15.187,108.029,0.861,24.698,35165.000,117,1.284,-0.756,0,35165.000,1,377,601,111.371,16.129,1.584,0.631,0.936
330,image.tiff:0638-0383,337,123.994,14.753,113,96,171,382.791,638.055,382.691,637.969,73.112,372,627,23,22,28.311,15.156,137.809,0.792,29.069,41786.000,121,0.685,0.330,0,41786.000,1,373,627,130.815,15.556,1.868,0.535,0.944
331,image.tiff:0639-0400,234,135.556,26.335,107,98,210,401.256,638.303,401.380,638.417,59.894,392,629,17,20,22.001,13.542,124.583,0.820,23.854,31720.000,130,1.088,-0.229,0,31720.000,1,393,629,123.024,14.849,1.625,0.616,0.929
332,image.tiff:0649-0423,268,111.664,11.594,107,90,166,423.134,648.765,423.356,648.836,68.304,412,639,23,20,27.361,12.471,144.443,0.722,28.018,29926.000,109,1.693,4.649,0,29926.000,1,412,642,145.176,13.549,2.194,0.456,0.910
333,image.tiff:0657-0413,122,113.672,13.174,113,90,149,412.836,658.016,412.708,657.975,42.063,407,651,13,13,14.424,10.769,138.952,0.867,15.811,13868.000,111,1.219,-4.908,0,13868.000,1,407,653,145.305,11.314,1.339,0.747,0.917
334,image.tiff:0608-0475,249,126.683,16.281,123,95,193,475.444,608.243,475.315,608.040,66.416,464,598,22,21,27.386,11.577,139.003,0.709,27.203,31544.000,123,0.979,1.847,0,31544.000,1,464,601,143.973,12.433,2.366,0.423,0.889
335,image.tiff:0608-0508,239,123.230,16.187,112,101,199,508.098,608.542,507.735,608.347,63.884,495,602,26,13,26.752,11.375,164.468,0.736,27.203,29452.000,119,1.667,1.359,0,29452.000,1,495,604,162.897,12.339,2.352,0.425,0.930
336,image.tiff:0562-0577,163,128.018,12.303,122,108,169,577.721,561.604,577.731,561.483,49.645,569,555,16,14,18.469,11.237,137.600,0.831,20.000,20867.000,125,0.630,5.694,0,20867.000,1,569,556,143.130,12.021,1.644,0.608,0.939
337,image.tiff:0620-0521,154,107.071,18.800,88,75,171,521.019,620.526,520.663,620.362,46.044,513,614,16,13,16.156,12.136,158.611,0.913,17.088,16489.000,106,0.730,-1.657,0,16489.000,1,513,618,159.444,12.973,1.331,0.751,0.922
338,image.tiff:0660-0518,312,109.529,9.613,105,90,149,518.324,660.949,518.516,660.999,71.652,506,650,24,21,27.852,14.263,141.062,0.764,28.601,34173.000,109,-0.581,24.695,0,34173.000,1,506,652,143.531,15.951,1.953,0.512,0.910
339,image.tiff:0671-0482,175,116.577,12.077,111,100,170,482.083,671.540,482.031,671.489,51.518,475,663,15,17,19.672,11.327,127.684,0.829,20.616,20401.000,114,0.636,15.236,0,20401.000,1,476,663,129.094,12.604,1.737,0.576,0.914
340,image.tiff:0672-0498,219,121.256,10.068,117,102,152,497.842,672.632,497.797,672.504,58.882,490,662,17,20,21.924,12.718,126.388,0.794,22.472,26555.000,119,1.160,-7.494,0,26555.000,1,493,662,122.276,13.798,1.724,0.580,0.894
341,image.tiff:0691-0508,164,116.994,9.477,113,102,155,508.043,690.823,508.124,690.888,51.215,498,685,20,12,20.698,10.089,160.745,0.786,21.541,19187.000,116,0.283,11.564,0,19187.000,1,498,686,158.199,10.989,2.052,0.487,0.909
342,image.tiff:0681-0519,332,110.244,8.377,109,93,140,519.136,681.557,519.199,681.703,72.102,506,672,26,19,27.841,15.183,156.886,0.803,28.231,36601.000,110,-0.493,14.849,0,36601.000,1,506,676,157.068,15.900,1.834,0.545,0.916
343,image.tiff:0669-0542,219,121.817,14.583,111,101,175,542.295,668.815,542.249,668.530,55.364,536,659,13,20,20.545,13.572,91.840,0.898,20.881,26678.000,117,0.732,4.417,0,26678.000,1,539,659,106.699,13.000,1.514,0.661,0.954
344,image.tiff:0679-0595,182,113.231,18.925,101,89,177,595.319,679.385,595.242,678.881,51.394,589,670,12,19,19.391,11.950,91.951,0.866,19.647,20608.000,106,1.426,0.906,0,20608.000,1,593,670,104.744,12.000,1.623,0.616,0.936
345,image.tiff:0693-0598,317,123.293,15.434,112,92,176,598.992,694.342,598.851,694.334,74.936,586,682,24,23,29.203,13.821,38.484,0.709,29.206,39084.000,120,0.343,5.896,0,39084.000,1,586,702,38.047,15.525,2.113,0.473,0.868
346,image.tiff:0710-0592,232,129.733,12.794,117,105,172,592.039,711.026,592.120,711.115,63.071,581,702,23,17,25.326,11.664,147.613,0.733,25.942,30098.000,127,1.494,-12.747,0,30098.000,1,581,705,152.447,12.728,2.171,0.461,0.917
347,image.tiff:0698-0631,84,132.274,11.967,123,111,162,631.702,698.214,631.761,698.026,34.437,626,693,11,10,12.697,8.423,40.442,0.890,13.601,11111.000,131,0.857,-4.209,0,11111.000,1,626,702,36.027,9.192,1.507,0.663,0.928
348,image.tiff:0732-0605,238,126.214,19.386,116,100,191,604.870,731.786,604.576,731.516,66.535,593,724,25,17,27.660,10.956,153.483,0.676,27.313,30039.000,119,1.285,2.656,0,30039.000,1,593,725,156.251,12.075,2.525,0.396,0.885
349,image.tiff:0722-0634,219,114.151,12.243,107,93,163,634.591,722.637,634.590,722.507,59.361,623,715,22,14,23.128,12.056,13.577,0.781,23.409,24999.000,111,1.013,6.532,0,24999.000,1,623,725,19.983,13.024,1.918,0.521,0.899
350,image.tiff:0750-0607,200,113.085,17.658,98,90,164,606.590,749.350,606.342,749.508,53.221,599,742,17,16,16.782,15.174,154.860,0.887,18.385,22617.000,107,1.151,-1.461,0,22617.000,1,599,743,157.620,16.000,1.106,0.904,0.930
351,image.tiff:0731-0578,295,117.969,15.113,111,93,190,576.873,732.059,577.291,732.341,72.395,565,722,26,19,29.850,12.583,150.522,0.707,30.017,34801.000,116,1.283,0.610,0,34801.000,1,565,723,150.018,13.504,2.372,0.422,0.904
352,image.tiff:0737-0547,363,124.501,13.756,114,100,180,547.897,737.191,548.027,737.118,71.772,538,725,19,24,24.975,18.506,90.791,0.886,25.495,45194.000,121,1.235,-1.819,0,45194.000,1,543,725,115.560,18.908,1.350,0.741,0.930
353,image.tiff:0711-0539,239,126.724,16.317,116,102,184,539.730,710.575,539.491,710.513,60.154,529,703,21,16,22.934,13.269,148.990,0.830,24.698,30287.000,123,1.216,0.655,0,30287.000,1,529,704,148.241,14.803,1.728,0.579,0.928
354,image.tiff:0753-0487,176,111.131,10.297,104,90,145,488.040,752.477,488.051,752.504,50.535,479,745,16,16,15.863,14.126,157.144,0.866,17.464,19559.000,110,-0.277,11.812,0,19559.000,1,479,750,156.371,14.849,1.123,0.891,0.919
355,image.tiff:0713-0437,265,108.679,11.665,105,92,161,436.142,713.534,436.148,713.518,61.887,428,703,18,20,20.086,16.798,68.994,0.869,21.260,28800.000,105,0.602,14.864,0,28800.000,1,428,721,41.186,17.650,1.196,0.836,0.927
356,image.tiff:0704-0467,256,125.152,14.299,113,95,173,466.699,703.875,466.738,703.574,65.243,461,691,13,26,25.195,12.937,91.050,0.756,26.306,32039.000,120,0.391,3.676,0,32039.000,1,463,691,98.746,13.000,1.948,0.513,0.933
357,image.tiff:0696-0489,218,120.307,12.430,113,98,173,489.174,697.670,489.172,697.557,60.145,480,687,19,19,20.893,13.285,137.431,0.757,22.472,26227.000,118,0.581,7.797,0,26227.000,1,484,687,122.276,13.901,1.573,0.636,0.881
358,image.tiff:0711-0491,127,120.354,8.467,117,103,144,490.957,711.177,490.977,711.122,47.230,482,706,19,10,19.492,8.296,164.518,0.715,19.647,15285.000,119,1.306,-11.067,0,15285.000,1,482,707,165.256,9.020,2.350,0.426,0.898
359,image.tiff:0681-0438,442,122.396,14.996,118,84,167,438.952,680.851,439.166,680.939,79.206,425,671,27,21,29.053,19.371,157.368,0.885,30.414,54099.000,119,0.365,2.441,0,54099.000,1,425,674,152.592,20.132,1.500,0.667,0.954
360,image.tiff:0615-0447,93,125.645,14.964,114,108,172,447.145,615.403,447.099,615.217,35.349,441,611,12,9,12.462,9.501,173.978,0.935,13.000,11685.000,121,1.336,-0.481,0,11685.000,1,441,613,157.380,9.000,1.312,0.762,0.954
361,image.tiff:0649-0456,402,121.614,14.025,114,94,177,455.194,648.614,455.524,648.408,79.701,442,639,28,21,27.200,18.818,169.165,0.795,29.732,48889.000,119,0.545,3.772,0,48889.000,1,442,641,160.346,20.504,1.445,0.692,0.913
362,image.tiff:0738-0424,206,125.675,18.347,123,104,197,424.131,738.325,423.805,738.239,60.728,413,730,22,17,23.907,10.971,31.146,0.702,25.060,25889.000,120,1.786,1.875,0,25889.000,1,413,746,28.610,12.414,2.179,0.459,0.882
363,image.tiff:0666-0366,286,113.059,9.491,115,97,158,366.133,667.266,366.023,667.186,66.276,358,654,16,25,24.460,14.888,101.355,0.818,25.962,32335.000,112,1.472,4.279,0,32335.000,1,363,654,105.642,16.000,1.643,0.609,0.929
364,image.tiff:0642-0338,744,117.409,11.536,116,94,167,340.855,642.844,340.361,642.391,128.052,317,623,42,39,50.913,18.606,138.594,0.570,52.631,87352.000,116,0.476,10.599,0,87352.000,1,317,625,141.170,22.114,2.736,0.365,0.849
365,image.tiff:0659-0330,150,124.960,11.629,120,105,166,330.660,658.800,330.545,658.754,52.985,324,649,12,20,20.814,9.176,106.690,0.671,21.541,18744.000,123,1.017,4.262,0,18744.000,1,325,649,111.801,10.722,2.268,0.441,0.833
366,image.tiff:0659-0315,277,124.278,17.068,114,93,197,315.605,658.829,315.520,658.601,65.839,307,647,17,24,25.650,13.750,116.072,0.803,25.632,34425.000,120,1.452,1.301,0,34425.000,1,311,647,110.556,14.986,1.865,0.536,0.914
367,image.tiff:0665-0292,357,129.930,12.494,130,98,160,293.200,665.147,293.071,664.895,71.288,282,654,21,23,25.348,17.932,127.848,0.883,27.019,46385.000,129,0.411,-4.962,0,46385.000,1,284,656,128.991,19.092,1.414,0.707,0.937
368,image.tiff:0684-0274,313,113.134,9.889,116,94,177,274.212,684.452,274.154,684.401,70.576,266,671,17,26,28.222,14.121,111.824,0.790,29.069,35411.000,112,2.662,-4.395,0,35411.000,1,268,671,116.565,14.763,1.999,0.500,0.940
369,image.tiff:0703-0303,466,109.936,10.189,101,90,145,304.363,702.470,303.935,702.171,90.805,288,690,30,27,35.539,16.695,139.544,0.710,36.620,51230.000,109,0.080,4.733,0,51230.000,1,288,694,145.008,18.288,2.129,0.470,0.904
370,image.tiff:0723-0285,301,113.777,16.445,104,92,180,285.719,723.899,285.430,723.419,66.615,278,711,15,25,25.151,15.237,88.035,0.852,25.710,34247.000,110,1.013,6.112,0,34247.000,1,283,736,76.504,15.000,1.651,0.606,0.947
371,image.tiff:0736-0261,278,114.237,7.605,111,98,149,261.784,736.058,261.741,736.171,62.968,254,725,15,22,23.399,15.127,85.601,0.881,23.770,31758.000,113,3.442,-47.255,0,31758.000,1,257,747,67.751,15.000,1.547,0.646,0.950
372,image.tiff:0741-0304,249,113.221,9.820,113,93,149,303.934,741.086,303.888,741.089,60.398,297,730,14,22,22.961,13.808,79.403,0.858,23.409,28192.000,113,-0.097,12.647,0,28192.000,1,300,752,70.017,14.000,1.663,0.601,0.947
373,image.tiff:0734-0348,219,113.315,15.214,109,89,174,348.313,734.509,348.171,734.196,54.278,340,726,16,17,17.625,15.821,116.659,0.934,18.601,24816.000,110,1.890,1.593,0,24816.000,1,341,729,143.746,16.000,1.114,0.898,0.942
374,image.tiff:0756-0441,565,131.384,25.652,116,95,252,441.031,756.247,441.047,756.624,89.008,428,744,26,25,27.941,25.746,4.932,0.896,30.806,74232.000,125,2.955,10.025,0,74232.000,1,429,765,35.754,25.000,1.085,0.921,0.954
375,image.tiff:0738-0380,185,113.768,15.286,105,92,197,379.397,738.138,379.601,738.224,60.303,372,727,16,22,25.424,9.265,117.327,0.639,25.239,21047.000,110,1.974,10.852,0,21047.000,1,373,728,123.690,10.288,2.744,0.364,0.851
376,image.tiff:0694-0360,302,119.351,10.286,109,94,153,360.212,693.868,360.202,693.932,66.360,352,682,17,24,24.618,15.619,110.916,0.862,25.000,36044.000,118,0.453,3.653,0,36044.000,1,356,682,106.260,16.550,1.576,0.634,0.942
377,image.tiff:0754-0314,291,122.921,23.701,116,96,253,314.218,755.191,314.238,755.626,72.584,308,739,12,30,30.361,12.204,90.030,0.694,30.414,35770.000,117,2.950,10.185,0,35770.000,1,313,739,99.462,12.000,2.488,0.402,0.936
378,image.tiff:0758-0338,348,109.747,10.408,106,76,143,339.023,760.325,338.864,760.293,77.553,324,750,29,17,27.049,16.381,3.507,0.727,29.428,38192.000,109,-0.802,11.233,0,38192.000,1,324,766,9.782,17.000,1.651,0.606,0.930
379,image.tiff:0711-0248,315,118.927,12.603,117,93,185,248.516,711.116,248.612,711.024,67.503,241,699,15,25,25.565,15.688,87.948,0.869,25.710,37462.000,117,1.680,7.380,0,37462.000,1,245,724,76.504,15.000,1.630,0.614,0.949
380,image.tiff:0678-0250,295,122.956,15.676,110,95,179,249.832,677.907,249.809,677.860,67.200,242,665,16,26,25.227,14.889,97.345,0.821,26.306,36272.000,118,1.268,-0.852,0,36272.000,1,249,691,81.254,15.593,1.694,0.590,0.923
381,image.tiff:0730-0230,444,115.574,11.942,107,89,158,230.937,728.698,231.179,728.786,80.666,219,716,22,28,26.775,21.114,105.909,0.857,28.792,51315.000,113,-0.171,11.501,0,51315.000,1,226,717,110.323,22.000,1.268,0.789,0.947
382,image.tiff:0492-0797,118,132.847,12.650,126,113,172,796.915,492.475,796.948,492.414,40.647,790,487,14,10,14.230,10.558,177.164,0.897,14.765,15676.000,131,-0.088,10.256,0,15676.000,1,791,489,151.699,10.000,1.348,0.742,0.948
383,image.tiff:0737-0028,239,110.866,10.079,102,92,144,27.303,737.843,27.072,737.890,67.398,14,731,28,13,28.836,10.553,164.792,0.661,29.411,26497.000,109,-0.946,23.523,0,26497.000,1,14,734,162.181,11.776,2.732,0.366,0.910
384,image.tiff:0728-0041,346,105.581,9.344,102,87,150,39.711,729.344,39.458,729.217,78.741,27,719,29,19,31.410,14.025,150.976,0.701,33.121,36531.000,104,0.044,15.883,0,36531.000,1,27,720,151.113,16.013,2.240,0.447,0.919
385,image.tiff:0752-0065,207,109.483,8.407,106,87,139,64.196,752.572,64.192,752.563,57.520,54,746,22,12,23.090,11.414,167.407,0.786,23.409,22663.000,108,-0.242,11.660,0,22663.000,1,54,748,160.017,12.000,2.023,0.494,0.941
386,image.tiff:0710-0030,215,111.316,10.973,108,86,153,30.458,709.653,30.573,709.658,59.469,18,704,24,12,24.616,11.121,168.836,0.764,24.739,23933.000,109,2.079,-3.634,0,23933.000,1,18,707,165.964,11.776,2.214,0.452,0.929
387,image.tiff:0722-0064,311,111.637,11.550,105,90,176,63.207,722.339,63.250,722.373,77.936,51,710,26,24,32.010,12.370,142.700,0.643,32.202,34719.000,109,1.197,6.895,0,34719.000,1,51,711,143.842,13.447,2.588,0.386,0.894
388,image.tiff:0658-0018,183,101.809,7.538,97,86,122,18.593,657.926,18.502,657.970,52.928,9,651,19,14,19.154,12.164,154.909,0.821,21.024,18631.000,101,0.353,-0.537,0,18631.000,1,9,655,154.654,13.419,1.575,0.635,0.910
389,image.tiff:0656-0039,410,114.232,10.311,114,90,158,39.602,658.505,39.268,658.237,97.363,26,639,27,35,40.008,13.048,128.528,0.544,42.438,46835.000,114,1.332,0.728,0,46835.000,1,27,639,124.439,14.849,3.066,0.326,0.869
390,image.tiff:0668-0070,350,111.271,7.246,107,97,139,70.243,668.911,70.320,668.892,76.024,56,660,29,17,31.507,14.144,165.405,0.761,31.016,38945.000,111,-2.507,58.790,0,38945.000,1,56,663,159.228,14.293,2.228,0.449,0.935
391,image.tiff:0684-0096,384,105.820,8.805,107,88,150,96.445,683.938,96.438,683.831,81.156,82,672,28,24,32.814,14.900,141.025,0.733,33.302,40635.000,105,-0.828,26.034,0,40635.000,1,85,673,138.652,15.593,2.202,0.454,0.921
392,image.tiff:0693-0087,265,113.287,11.748,114,94,181,86.179,692.538,86.140,692.494,70.063,74,684,26,18,28.644,11.780,151.421,0.678,30.017,30021.000,112,1.904,16.093,0,30021.000,1,74,686,150.018,13.373,2.432,0.411,0.906
393,image.tiff:0706-0089,411,114.421,10.811,107,93,151,89.227,706.962,89.436,707.060,85.716,73,697,33,19,35.921,14.568,158.496,0.703,36.674,47027.000,113,0.180,10.606,0,47027.000,1,73,698,154.134,15.696,2.466,0.406,0.926
394,image.tiff:0665-0103,165,114.170,7.118,113,98,141,103.464,665.088,103.373,664.991,47.629,97,657,13,16,16.873,12.451,119.497,0.914,18.028,18838.000,113,0.364,10.284,0,18838.000,1,99,657,123.690,13.000,1.355,0.738,0.943
395,image.tiff:0649-0088,254,113.677,9.063,106,96,149,88.287,649.339,88.214,649.147,60.242,78,641,20,17,22.425,14.421,148.445,0.880,23.324,28874.000,113,-0.338,19.512,0,28874.000,1,78,644,149.036,15.211,1.555,0.643,0.944
396,image.tiff:0639-0111,315,104.635,11.902,98,85,176,110.341,638.900,110.375,638.797,81.155,101,624,20,31,34.882,11.498,116.949,0.601,34.986,32960.000,102,0.679,15.044,0,32960.000,1,102,625,120.964,12.643,3.034,0.330,0.903
397,image.tiff:0624-0009,308,110.659,26.009,98,86,250,9.481,624.604,8.997,623.936,68.751,1,612,17,25,26.271,14.927,114.092,0.819,28.178,34083.000,102,3.199,13.599,0,34083.000,1,3,612,117.474,16.446,1.760,0.568,0.939
398,image.tiff:0643-0136,234,111.299,16.133,102,89,166,136.987,643.397,136.799,643.242,67.079,128,631,16,25,28.310,10.524,113.759,0.654,28.653,26044.000,106,1.458,2.825,0,26044.000,1,129,631,119.249,11.825,2.690,0.372,0.878
399,image.tiff:0630-0143,225,111.373,9.239,108,94,154,143.438,629.642,143.466,629.715,66.769,134,618,18,24,28.921,9.905,123.612,0.634,28.844,25059.000,110,2.049,-15.412,0,25059.000,1,135,618,123.690,10.663,2.920,0.342,0.902
400,image.tiff:0612-0142,285,109.386,8.400,111,91,164,142.325,611.675,142.250,611.645,79.119,132,598,21,29,34.720,10.451,122.562,0.572,34.670,31175.000,108,1.403,13.078,0,31175.000,1,133,598,123.232,11.835,3.322,0.301,0.880
401,image.tiff:0579-0155,212,116.222,9.249,110,101,152,156.052,579.264,156.056,579.122,68.530,146,567,19,25,30.636,8.811,122.903,0.567,30.232,24639.000,115,0.425,10.321,0,24639.000,1,147,567,124.216,9.928,3.477,0.288,0.874
402,image.tiff:0582-0130,439,109.062,11.759,104,87,162,130.311,581.805,130.522,581.842,81.344,116,571,29,22,30.803,18.146,152.878,0.834,31.016,47878.000,107,1.139,5.367,0,47878.000,1,116,575,159.228,18.350,1.698,0.589,0.940
403,image.tiff:0555-0132,387,124.775,20.756,115,101,206,132.412,554.676,132.087,553.956,82.829,119,542,26,27,32.974,14.943,128.604,0.709,33.302,48288.000,118,1.609,4.907,0,48288.000,1,122,543,131.348,16.449,2.207,0.453,0.913
404,image.tiff:0568-0167,278,114.626,11.778,111,89,183,167.547,567.647,167.740,567.858,78.995,156,554,23,28,34.475,10.267,126.624,0.560,34.409,31866.000,113,0.907,11.913,0,31866.000,1,158,554,125.538,11.547,3.358,0.298,0.874
405,image.tiff:0537-0157,360,105.019,14.720,101,81,180,156.767,538.117,156.442,537.994,75.104,146,525,22,25,29.240,15.676,127.766,0.802,29.682,37807.000,102,1.539,7.215,0,37807.000,1,150,525,122.619,16.063,1.865,0.536,0.940
406,image.tiff:0538-0174,500,113.088,11.920,103,88,162,174.462,538.696,174.172,538.264,95.774,160,522,28,33,39.696,16.037,124.193,0.685,39.115,56544.000,112,0.864,2.473,0,56544.000,1,165,522,122.471,16.982,2.475,0.404,0.917
407,image.tiff:0562-0207,270,113.396,10.727,109,91,160,207.122,562.611,207.206,562.490,62.558,198,552,18,21,23.537,14.606,127.650,0.867,24.413,30617.000,112,0.733,15.019,0,30617.000,1,200,553,124.992,14.849,1.612,0.621,0.944
408,image.tiff:0517-0127,305,114.833,14.350,103,94,166,127.431,517.438,127.510,517.290,72.920,119,503,16,29,31.178,12.455,107.488,0.721,31.016,35024.000,110,1.172,0.995,0,35024.000,1,122,503,110.772,13.189,2.503,0.399,0.920
409,image.tiff:0503-0152,281,110.278,9.818,112,89,150,150.963,504.254,150.814,504.201,69.290,142,492,20,23,27.542,12.990,127.315,0.735,28.601,30988.000,110,-0.022,8.917,0,30988.000,1,144,492,126.469,14.441,2.120,0.472,0.909
410,image.tiff:0481-0135,136,102.632,9.969,96,89,140,135.471,481.875,135.508,481.913,43.103,130,474,11,15,15.404,11.241,96.060,0.920,15.811,13958.000,100,0.068,17.278,0,13958.000,1,133,489,71.565,11.000,1.370,0.730,0.938
411,image.tiff:0482-0163,262,112.664,12.324,103,90,162,163.599,481.496,163.851,481.698,68.219,156,470,15,25,26.327,12.671,108.418,0.707,27.731,29518.000,111,1.313,0.827,0,29518.000,1,158,470,115.641,14.506,2.078,0.481,0.896
412,image.tiff:0541-0212,165,118.509,9.104,117,103,150,211.755,541.197,211.765,541.176,56.928,203,532,18,18,24.211,8.677,132.976,0.640,24.083,19554.000,117,-0.829,29.508,0,19554.000,1,204,532,131.634,9.663,2.790,0.358,0.864
413,image.tiff:0610-0092,345,105.658,9.332,100,83,144,93.436,609.581,93.369,609.364,81.249,82,595,20,31,34.069,12.894,113.212,0.657,34.000,36452.000,105,0.558,9.828,0,36452.000,1,83,596,118.072,13.754,2.642,0.378,0.883
414,image.tiff:0584-0044,425,107.647,10.225,101,90,150,44.676,585.771,44.985,585.585,85.968,29,574,30,20,30.984,17.465,9.910,0.723,30.594,45750.000,106,0.627,7.731,0,45750.000,1,29,583,168.690,20.000,1.774,0.564,0.882
415,image.tiff:0572-0015,286,113.871,13.066,106,93,160,15.385,572.227,15.343,572.092,64.641,7,560,16,24,23.225,15.679,100.737,0.860,24.739,32567.000,110,0.784,5.695,0,32567.000,1,13,560,104.036,16.000,1.481,0.675,0.936
416,image.tiff:0559-0065,182,107.808,8.210,103,91,133,66.121,558.203,66.094,558.212,52.966,56,552,19,14,19.683,11.773,161.133,0.815,20.248,19621.000,107,-0.632,19.708,0,19621.000,1,56,555,159.775,12.751,1.672,0.598,0.903
417,image.tiff:0567-0083,146,117.123,9.829,106,103,149,83.479,566.808,83.417,566.674,45.214,78,559,11,16,16.777,11.080,99.907,0.897,17.464,17100.000,116,-0.310,18.407,0,17100.000,1,80,559,113.629,11.000,1.514,0.660,0.939
418,image.tiff:0567-0103,155,117.058,9.756,112,100,147,103.384,566.997,103.425,566.926,61.267,94,556,18,22,27.727,7.118,124.945,0.519,26.627,18144.000,115,0.522,6.272,0,18144.000,1,96,556,124.287,8.494,3.896,0.257,0.814
419,image.tiff:0540-0080,163,113.706,10.994,105,95,145,80.224,540.745,80.014,540.655,47.870,73,533,15,15,17.256,12.027,131.625,0.894,18.028,18534.000,112,-0.829,17.256,0,18534.000,1,73,535,146.310,12.728,1.435,0.697,0.926
420,image.tiff:0545-0051,161,103.043,12.748,97,85,162,51.096,546.475,50.839,546.478,48.670,43,539,16,13,15.439,13.278,177.810,0.854,16.763,16590.000,100,1.858,5.619,0,16590.000,1,43,551,17.354,13.000,1.163,0.860,0.939
421,image.tiff:0522-0064,434,108.696,17.619,102,84,179,64.530,521.834,64.442,521.435,78.083,54,509,21,27,26.809,20.612,108.180,0.895,27.893,47174.000,103,1.448,4.112,0,47174.000,1,59,509,104.534,21.000,1.301,0.769,0.946
422,image.tiff:0512-0203,322,111.484,7.496,110,92,145,203.009,512.037,202.986,511.888,76.542,193,498,20,28,31.999,12.812,121.966,0.691,32.249,35898.000,111,-0.643,28.261,0,35898.000,1,195,498,119.745,13.593,2.498,0.400,0.915
423,image.tiff:0500-0212,166,111.849,20.086,101,83,177,212.554,500.922,212.254,500.830,54.059,205,491,15,19,22.466,9.408,123.053,0.714,23.022,18567.000,105,1.220,0.995,0,18567.000,1,206,491,124.380,10.547,2.388,0.419,0.885
424,image.tiff:0482-0218,381,111.759,9.797,106,90,158,219.219,481.427,219.291,481.422,77.974,209,468,19,28,30.352,15.982,114.085,0.787,31.305,42580.000,111,1.559,-0.755,0,42580.000,1,212,468,116.565,17.447,1.899,0.527,0.930
425,image.tiff:0522-0246,376,116.125,10.200,118,90,161,244.957,522.625,245.025,522.577,79.845,232,511,28,22,31.494,15.201,143.688,0.741,32.249,43663.000,115,0.447,8.125,0,43663.000,1,232,514,150.255,15.814,2.072,0.483,0.930
426,image.tiff:0513-0256,150,121.433,14.304,111,99,174,256.207,513.547,256.107,513.310,52.186,249,504,15,18,22.013,8.676,127.683,0.692,22.204,18215.000,118,1.312,4.623,0,18215.000,1,250,504,125.838,9.536,2.537,0.394,0.904
427,image.tiff:0544-0255,242,116.417,7.607,114,102,147,254.649,544.285,254.542,544.244,59.484,246,536,18,17,18.878,16.322,163.351,0.859,20.591,28173.000,115,-1.381,45.317,0,28173.000,1,246,537,150.945,16.915,1.157,0.865,0.931
428,image.tiff:0534-0283,169,113.621,12.876,107,94,158,283.796,534.269,283.696,534.329,51.555,275,527,17,15,19.951,10.785,37.142,0.799,21.401,19202.000,111,0.836,6.941,0,19202.000,1,275,541,37.405,12.350,1.850,0.541,0.914
429,image.tiff:0482-0240,217,123.664,13.532,114,95,165,239.873,480.836,239.781,481.230,68.440,234,468,12,28,27.746,9.958,86.919,0.582,28.443,26835.000,122,0.723,0.035,0,26835.000,1,236,496,79.875,11.945,2.786,0.359,0.820
430,image.tiff:0455-0199,378,113.032,9.846,107,91,150,199.317,453.886,199.202,454.039,74.874,191,441,17,28,27.690,17.381,94.692,0.847,29.120,42726.000,111,0.758,7.949,0,42726.000,1,194,441,105.945,17.000,1.593,0.628,0.953
431,image.tiff:0443-0218,190,114.132,13.297,106,90,164,218.053,443.216,218.029,443.292,54.231,213,433,11,21,21.504,11.250,90.068,0.812,21.587,21685.000,111,0.873,5.207,0,21685.000,1,215,454,76.608,11.000,1.912,0.523,0.948
432,image.tiff:0472-0262,401,116.309,11.967,111,98,166,262.832,471.872,262.850,472.186,84.745,252,456,21,32,34.307,14.882,111.022,0.702,33.615,46640.000,114,0.980,3.996,0,46640.000,1,256,457,112.751,16.143,2.305,0.434,0.886
433,image.tiff:0443-0257,164,113.372,9.334,113,95,151,256.646,442.780,256.778,442.849,53.670,249,434,16,18,21.796,9.580,133.805,0.715,22.204,18593.000,112,1.825,-9.767,0,18593.000,1,250,434,125.838,10.607,2.275,0.440,0.891
434,image.tiff:0418-0279,171,115.222,13.793,112,94,161,279.833,418.330,279.878,418.022,48.125,272,411,15,15,15.863,13.725,132.731,0.928,17.000,19703.000,112,1.255,2.641,0,19703.000,1,272,415,151.928,14.142,1.156,0.865,0.937
435,image.tiff:0399-0274,142,113.451,10.265,112,96,151,274.190,399.803,273.982,399.757,44.873,267,393,15,13,15.388,11.749,154.076,0.886,16.553,16110.000,112,1.338,-1.009,0,16110.000,1,267,396,154.983,12.407,1.310,0.764,0.916
